wavelet,pearson correlation,nrmse,compression ratio,mode,threshold,levels
bior1.3,0.9998638122971435,0.07380821606751531,1.073608628569765,hard,2,9
bior1.3,0.9998638832423461,0.0737879563268195,1.073607690948423,hard,2,4
db4,0.9994238668027268,0.1566776690849053,1.0429371497929087,soft,2,4
db4,0.9994242276761065,0.15506014665234139,1.0363802777242284,soft,2,9
sym2,0.999855356352618,0.07606572907349524,1.0215149636676177,hard,2,4
sym2,0.9998552710608637,0.07608722382884765,1.0214535680010635,hard,2,9
coif1,0.9998536035687077,0.07652809735216544,1.0148735354593847,hard,2,4
coif1,0.9998535226706788,0.07654519135519772,1.014858175339898,hard,2,9
bior1.3,0.9998654081957943,0.07554272737381522,1.0103449352801168,hard,2,1
sym2,0.999862519446948,0.07616241265077817,0.9988483846373644,hard,2,1
coif1,0.9998578911145773,0.07768575440229844,0.989260432565538,hard,2,1
db4,0.9944464122262149,0.4745300545465754,0.9835165538506178,hard,20,4
db4,0.9944240734954499,0.4716396007968869,0.9745789675356421,hard,20,9
db4,0.9998496931103991,0.07753836177401918,0.9671959561881923,hard,2,4
db4,0.9998496366542869,0.07755396285135273,0.9671858100913803,hard,2,9
db4,0.9998543478423343,0.07817461746726417,0.9641301372674248,hard,2,1
